Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
08:15:00,1.245593E+04,2.708498E+04,6.428670E-01,2.660305E+00,6.162169E+03,3.835008E+03,3.180209E-01,3.759152E-01,1.483457E+04,1.279108E+04,7.655893E-01,1.253870E+00,6.157069E+03,5.131417E+03,3.177577E-01,5.030054E-01,4.575332E+03,1.979990E+03,2.361399E-01,1.940740E-01,1.036160E+04,7.127380E+03,5.347836E-01,6.986291E-01,4.604308E+03,2.928750E+03,2.376354E-01,2.871123E-01,5.189129E+03,3.912377E+03,2.678197E-01,3.834857E-01,1.147275E+04,1.267916E+04,5.921330E-01,1.242855E+00,5.198890E+03,5.205450E+03,2.683235E-01,5.102421E-01,1.649982E+04,3.305224E+04,8.515296E-01,3.245890E+00
08:30:00,1.245461E+04,2.794911E+04,6.428018E-01,2.745227E+00,6.161875E+03,3.897604E+03,3.180079E-01,3.820521E-01,1.483366E+04,1.300900E+04,7.655486E-01,1.275239E+00,6.156777E+03,5.299222E+03,3.177448E-01,5.194519E-01,4.575183E+03,2.063268E+03,2.361333E-01,2.022376E-01,1.036125E+04,7.381126E+03,5.347672E-01,7.235049E-01,4.604160E+03,3.039005E+03,2.376289E-01,2.979160E-01,5.188395E+03,3.979892E+03,2.677830E-01,3.901059E-01,1.147108E+04,1.290735E+04,5.920493E-01,1.265235E+00,5.198161E+03,5.373795E+03,2.682870E-01,5.267429E-01,1.649902E+04,3.394739E+04,8.514931E-01,3.333826E+00
08:45:00,1.245311E+04,2.883131E+04,6.427265E-01,2.831961E+00,6.161651E+03,3.971277E+03,3.179976E-01,3.892750E-01,1.483295E+04,1.324606E+04,7.655160E-01,1.298483E+00,6.156554E+03,5.452269E+03,3.177345E-01,5.344523E-01,4.575069E+03,2.150302E+03,2.361282E-01,2.107698E-01,1.036095E+04,7.641813E+03,5.347535E-01,7.490635E-01,4.604047E+03,3.141238E+03,2.376238E-01,3.079338E-01,5.187704E+03,4.056959E+03,2.677481E-01,3.976618E-01,1.146950E+04,1.314877E+04,5.919696E-01,1.288908E+00,5.197476E+03,5.526293E+03,2.682524E-01,5.416896E-01,1.649816E+04,3.486935E+04,8.514513E-01,3.424434E+00
09:00:00,1.245148E+04,2.972939E+04,6.426436E-01,2.920246E+00,6.161475E+03,4.055434E+03,3.179892E-01,3.975255E-01,1.483238E+04,1.349867E+04,7.654896E-01,1.323250E+00,6.156377E+03,5.585736E+03,3.177262E-01,5.475332E-01,4.574979E+03,2.240253E+03,2.361241E-01,2.195882E-01,1.036070E+04,7.904074E+03,5.347419E-01,7.747763E-01,4.603958E+03,3.230915E+03,2.376197E-01,3.167209E-01,5.187065E+03,4.142753E+03,2.677156E-01,4.060728E-01,1.146804E+04,1.339984E+04,5.918953E-01,1.313524E+00,5.196841E+03,5.657836E+03,2.682202E-01,5.545820E-01,1.649723E+04,3.581018E+04,8.514042E-01,3.516890E+00
09:15:00,1.244976E+04,3.059967E+04,6.425553E-01,3.005787E+00,6.161332E+03,4.144447E+03,3.179824E-01,4.062518E-01,1.483192E+04,1.375460E+04,7.654680E-01,1.348341E+00,6.156233E+03,5.694787E+03,3.177192E-01,5.582205E-01,4.574907E+03,2.330104E+03,2.361207E-01,2.283966E-01,1.036049E+04,8.155614E+03,5.347319E-01,7.994379E-01,4.603886E+03,3.304050E+03,2.376164E-01,3.238868E-01,5.186477E+03,4.231892E+03,2.676856E-01,4.148112E-01,1.146669E+04,1.365002E+04,5.918268E-01,1.338052E+00,5.196256E+03,5.764329E+03,2.681904E-01,5.650186E-01,1.649621E+04,3.672517E+04,8.513526E-01,3.606797E+00
09:30:00,1.244796E+04,3.144561E+04,6.424634E-01,3.088929E+00,6.161214E+03,4.237069E+03,3.179766E-01,4.153317E-01,1.483154E+04,1.401160E+04,7.654499E-01,1.373537E+00,6.156114E+03,5.779551E+03,3.177134E-01,5.665270E-01,4.574847E+03,2.420398E+03,2.361179E-01,2.372484E-01,1.036031E+04,8.398176E+03,5.347233E-01,8.232183E-01,4.603826E+03,3.360690E+03,2.376136E-01,3.294360E-01,5.185940E+03,4.323241E+03,2.676581E-01,4.237660E-01,1.146546E+04,1.389733E+04,5.917639E-01,1.362297E+00,5.195721E+03,5.846070E+03,2.681630E-01,5.730287E-01,1.649513E+04,3.761787E+04,8.512973E-01,3.694506E+00
09:45:00,1.244613E+04,3.226893E+04,6.423691E-01,3.169844E+00,6.161115E+03,4.332441E+03,3.179717E-01,4.246809E-01,1.483123E+04,1.426740E+04,7.654347E-01,1.398613E+00,6.156012E+03,5.840429E+03,3.177084E-01,5.724919E-01,4.574797E+03,2.512072E+03,2.361155E-01,2.462351E-01,1.036015E+04,8.632602E+03,5.347157E-01,8.462001E-01,4.603775E+03,3.400864E+03,2.376112E-01,3.333712E-01,5.185448E+03,4.415936E+03,2.676329E-01,4.328524E-01,1.146433E+04,1.413938E+04,5.917063E-01,1.386025E+00,5.195231E+03,5.903372E+03,2.681378E-01,5.786431E-01,1.649398E+04,3.849056E+04,8.512387E-01,3.780248E+00
10:00:00,1.244427E+04,3.307049E+04,6.422735E-01,3.248623E+00,6.161028E+03,4.429920E+03,3.179674E-01,4.342365E-01,1.483096E+04,1.452065E+04,7.654216E-01,1.423440E+00,6.155924E+03,5.878228E+03,3.177039E-01,5.761948E-01,4.574753E+03,2.603622E+03,2.361134E-01,2.552098E-01,1.036001E+04,8.859832E+03,5.347090E-01,8.684758E-01,4.603730E+03,3.424818E+03,2.376090E-01,3.357165E-01,5.184998E+03,4.509302E+03,2.676098E-01,4.420043E-01,1.146330E+04,1.437484E+04,5.916536E-01,1.409106E+00,5.194782E+03,5.936901E+03,2.681148E-01,5.819273E-01,1.649279E+04,3.934495E+04,8.511774E-01,3.864190E+00
10:15:00,1.244241E+04,3.384935E+04,6.421774E-01,3.325172E+00,6.160951E+03,4.528944E+03,3.179635E-01,4.439434E-01,1.483072E+04,1.477039E+04,7.654101E-01,1.447922E+00,6.155845E+03,5.894044E+03,3.177000E-01,5.777430E-01,4.574713E+03,2.693978E+03,2.361115E-01,2.640675E-01,1.035988E+04,9.080306E+03,5.347030E-01,8.900886E-01,4.603690E+03,3.433042E+03,2.376071E-01,3.365201E-01,5.184586E+03,4.602728E+03,2.675886E-01,4.511620E-01,1.146236E+04,1.460260E+04,5.916053E-01,1.431431E+00,5.194370E+03,5.947617E+03,2.680936E-01,5.829756E-01,1.649156E+04,4.018069E+04,8.511140E-01,3.946302E+00
10:30:00,1.244054E+04,3.460173E+04,6.420813E-01,3.399120E+00,6.160882E+03,4.629118E+03,3.179600E-01,4.537629E-01,1.483052E+04,1.501604E+04,7.653999E-01,1.472003E+00,6.155774E+03,5.889372E+03,3.176964E-01,5.772832E-01,4.574677E+03,2.782508E+03,2.361097E-01,2.727463E-01,1.035977E+04,9.292168E+03,5.346974E-01,9.108572E-01,4.603654E+03,3.426444E+03,2.376052E-01,3.358710E-01,5.184207E+03,4.695776E+03,2.675691E-01,4.602824E-01,1.146149E+04,1.482198E+04,5.915610E-01,1.452936E+00,5.193991E+03,5.936850E+03,2.680741E-01,5.819183E-01,1.649030E+04,4.099412E+04,8.510490E-01,4.026220E+00
10:45:00,1.243871E+04,3.532601E+04,6.419869E-01,3.470306E+00,6.160819E+03,4.730106E+03,3.179568E-01,4.636621E-01,1.483033E+04,1.525735E+04,7.653907E-01,1.495658E+00,6.155709E+03,5.866352E+03,3.176931E-01,5.750250E-01,4.574644E+03,2.868759E+03,2.361080E-01,2.812017E-01,1.035967E+04,9.494896E+03,5.346924E-01,9.307304E-01,4.603620E+03,3.406676E+03,2.376036E-01,3.339313E-01,5.183861E+03,4.788071E+03,2.675513E-01,4.693290E-01,1.146070E+04,1.503262E+04,5.915204E-01,1.473584E+00,5.193644E+03,5.906870E+03,2.680563E-01,5.789781E-01,1.648903E+04,4.178335E+04,8.509832E-01,4.103759E+00
11:00:00,1.243691E+04,3.602704E+04,6.418940E-01,3.539206E+00,6.160760E+03,4.831613E+03,3.179537E-01,4.736121E-01,1.483017E+04,1.549689E+04,7.653824E-01,1.519140E+00,6.155649E+03,5.839506E+03,3.176900E-01,5.723921E-01,4.574613E+03,2.952316E+03,2.361064E-01,2.893932E-01,1.035957E+04,9.691782E+03,5.346877E-01,9.500308E-01,4.603588E+03,3.387226E+03,2.376020E-01,3.320231E-01,5.183542E+03,4.879291E+03,2.675349E-01,4.782701E-01,1.145998E+04,1.523732E+04,5.914830E-01,1.493648E+00,5.193325E+03,5.873166E+03,2.680398E-01,5.756731E-01,1.648774E+04,4.255339E+04,8.509169E-01,4.179413E+00
11:15:00,1.243514E+04,3.667685E+04,6.418027E-01,3.603074E+00,6.160705E+03,4.930215E+03,3.179509E-01,4.832772E-01,1.483002E+04,1.572907E+04,7.653746E-01,1.541900E+00,6.155593E+03,5.820258E+03,3.176871E-01,5.705046E-01,4.574583E+03,3.030317E+03,2.361049E-01,2.970401E-01,1.035948E+04,9.879018E+03,5.346832E-01,9.683852E-01,4.603558E+03,3.377424E+03,2.376004E-01,3.310615E-01,5.183248E+03,4.966270E+03,2.675197E-01,4.867954E-01,1.145930E+04,1.543163E+04,5.914485E-01,1.512695E+00,5.193030E+03,5.848084E+03,2.680246E-01,5.732138E-01,1.648645E+04,4.327652E+04,8.508502E-01,4.250458E+00
11:30:00,1.243340E+04,3.727675E+04,6.417129E-01,3.662034E+00,6.160653E+03,5.025253E+03,3.179482E-01,4.925929E-01,1.482987E+04,1.595458E+04,7.653673E-01,1.564006E+00,6.155540E+03,5.817290E+03,3.176844E-01,5.702138E-01,4.574554E+03,3.102186E+03,2.361035E-01,3.040858E-01,1.035940E+04,1.005616E+04,5.346791E-01,9.857502E-01,4.603529E+03,3.382530E+03,2.375989E-01,3.315621E-01,5.182975E+03,5.048287E+03,2.675057E-01,4.948342E-01,1.145868E+04,1.561585E+04,5.914164E-01,1.530752E+00,5.192756E+03,5.839808E+03,2.680105E-01,5.724026E-01,1.648515E+04,4.395483E+04,8.507834E-01,4.317095E+00
