Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
06:50:00,3.205812E+03,1.250269E+03,1.654208E-01,1.226503E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.558709E+03,3.514407E-01,3.490060E-01
07:00:00,3.205812E+03,1.300381E+03,1.654208E-01,1.275710E-01,1.359943E+04,2.099357E+01,7.001165E-01,2.068164E-03,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.680886E+03,3.514407E-01,3.609930E-01
07:10:00,3.205812E+03,1.357026E+03,1.654208E-01,1.331333E-01,1.359943E+04,7.805642E+01,7.001165E-01,7.660097E-03,4.638813E+03,1.273899E+01,2.393150E-01,1.259934E-03,6.810291E+03,3.805559E+03,3.514407E-01,3.732211E-01
07:20:00,3.205812E+03,1.420913E+03,1.654208E-01,1.394073E-01,1.359943E+04,1.668171E+02,7.001165E-01,1.635975E-02,4.638813E+03,4.316638E+01,2.393150E-01,4.241764E-03,6.810291E+03,3.930629E+03,3.514407E-01,3.854863E-01
07:30:00,3.205812E+03,1.492090E+03,1.654208E-01,1.463977E-01,1.359943E+04,2.854361E+02,7.001165E-01,2.798814E-02,4.638813E+03,8.836724E+01,2.393150E-01,8.671769E-03,6.810291E+03,4.058979E+03,3.514407E-01,3.980713E-01
07:40:00,3.205812E+03,1.571351E+03,1.654208E-01,1.541828E-01,1.359943E+04,4.355175E+02,7.001165E-01,4.270336E-02,4.638813E+03,1.470875E+02,2.393150E-01,1.442756E-02,6.810291E+03,4.194289E+03,3.514407E-01,4.113376E-01
07:50:00,3.205812E+03,1.658932E+03,1.654208E-01,1.627860E-01,1.359943E+04,6.159504E+02,7.001165E-01,6.039712E-02,4.638813E+03,2.244892E+02,2.393150E-01,2.201556E-02,6.810291E+03,4.334864E+03,3.514407E-01,4.251175E-01
08:00:00,3.205812E+03,1.755426E+03,1.654208E-01,1.722660E-01,1.359943E+04,8.118409E+02,7.001165E-01,7.960012E-02,4.638813E+03,3.284189E+02,2.393150E-01,3.220476E-02,6.810291E+03,4.484238E+03,3.514407E-01,4.397609E-01
08:10:00,3.205813E+03,1.854569E+03,1.654208E-01,1.820083E-01,1.359943E+04,1.010583E+03,7.001165E-01,9.909871E-02,4.638813E+03,4.502722E+02,2.393150E-01,4.414115E-02,6.810291E+03,4.638897E+03,3.514407E-01,4.549234E-01
08:20:00,3.205813E+03,1.955861E+03,1.654208E-01,1.919639E-01,1.359943E+04,1.216368E+03,7.001165E-01,1.192925E-01,4.638813E+03,5.878647E+02,2.393150E-01,5.763401E-02,6.810291E+03,4.798252E+03,3.514407E-01,4.705463E-01
